stop_id,stop_name,zone_id,stop_lat,stop_lon,stop_desc
m35QCVzJ,Pillai Palle,Pillai Palle,17.375175933387414,78.73866499018278,PILLAIPALLY VILLAGE twd Juloor
WqrBuvb5,Jnnurm Colony,Jnnurm Colony,17.318753907804805,78.67620036005977,JUNURM Colony twd Junurm Colony
RMiuR7Lj,Jnnurm Colony,Jnnurm Colony,17.322,78.678,JNNURUM Colony Hyd
52RJK0Px,Tarnaka,Tarnaka,17.424928,78.535651,TARNAKA-IICT twd Uppal
CHr4jZcC,Langar House,Langar House,17.374015,78.417593,LANGAR HOUSE (Bapu Nagar) twd Sedam
11LODEPw,Mangalpalle-Ibrahimpatnam,Mangalpalle-Ibrahimpatnam,17.209,78.595,MANGALPALLE twd Kongara
t3K4SmA3,Saheb Guda X Roads,Saheb Guda X Roads,17.206403750707388,78.57445477568069,SAHEBGUDA X ROAD twd Kongara
itxD28XB,Saheb Guda X Roads,Saheb Guda X Roads,17.206506238229398,78.57449232442872,SAHEBGUDA X ROAD twd Mangalpally
UMQil1uC,Turkaguda-Ibrahimpatnam,Turkaguda-Ibrahimpatnam,17.153,78.619,TURKAGUDA twd Kappad
jhXFqJE3,Kappapahad,Kappapahad,17.142,78.616,KAPPAD twd Veliminedu
7E1D5fCY,Kappapahad,Kappapahad,17.142,78.616,KAPPAD twd Ibrahimpatnam
utsKX4NJ,Turkaguda-Ibrahimpatnam,Turkaguda-Ibrahimpatnam,17.15288258520033,78.61898481845857,TURKAGUDA twd Ibrahimpatnam
IBwewgdL,Rajamahendra College,Rajamahendra College,17.17507091281185,78.63560916113484,RAJAMAHENDRA COLLEGE twd Ibrahimpatnam
XWbwz8Vw,Cherlapatelguda X Road,Cherlapatelguda X Road,17.180567611302042,78.63688588142396,CHERLAPATELGUDA X ROAD twd Ibrahimpatnam
ipjaohcC,Shaheen Nagar,Shaheen Nagar,17.2959304426799,78.4776407852768,SHAHEEN Nagar twd Maheshwaram
Lx7phFec,Shaheen Nagar,Shaheen Nagar,17.2958945897311,78.4778456389904,SHAHEEN Nagar twd Koti
CZt2LyDL,Gandicheruvu X Rds,Gandicheruvu X Rds,17.30956124643898,78.6475744913185,GANDICHERUVU X ROAD twd Koheda
7w7c80aF,Vinobha Nagar,Vinobha Nagar,17.206511359934233,78.66754353046419,VINOBA NAGAR twd Choutupal
73D9ySDd,National Security Guard (Nsg),National Security Guard (Nsg),17.211971255281554,78.6748579144478,NSG twd Choutupal
f2PHZLVq,Naganpalle-Ibrahimpatnam,Naganpalle-Ibrahimpatnam,17.21677767452503,78.68929356336595,NAGANPALLE twd Choutupal
93zfZniC,Zphs Nagan Pally,Zphs Nagan Pally,17.216,78.694,ZPHS NAGAN PALLY twd Choutupal
Yp0IpBwm,Polkampally-Ibrahimpatnam,Polkampally-Ibrahimpatnam,17.223,78.708,POLKAMPALLY twd Choutupal
t0KcL4ix,Manyaguda-Ibrahimpatnam,Manyaguda-Ibrahimpatnam,17.22417408947708,78.71634363584525,MANYAGUDA twd Polkampally
WGLjFpFq,Polkampally-Ibrahimpatnam,Polkampally-Ibrahimpatnam,17.22298279220422,78.70811730623247,POLKAMPALLY twd Ibrahimpatnam
r4hWhDPZ,National Security Guard (Nsg),National Security Guard (Nsg),17.212101921848838,78.67506980895996,NSG twd Ibrahimpatnam
aCoVNffK,Vinobha Nagar,Vinobha Nagar,17.206373002914134,78.66740942001344,VINOBA NAGAR twd Ibrahimpatnam
iQCk21iO,Raipole-Ibp,Raipole-Ibp,17.204,78.715,RAIPOL twd Choutupal
ZTY0YgPN,Muknoor-Ibrahimpatnam,Muknoor-Ibrahimpatnam,17.206014299046895,78.75105544924737,MUKKUNUR twd Choutupal
fyqTulQZ,Gold Coast,Gold Coast,17.263080447242448,78.76202701370964,GOLD COAST twd Thupranpet
3ap1EB6x,Gudur Toll,Gudur Toll,17.485596104242347,78.82136823043174,GUDUR TOLLPLAZA twd Bibinagar
BuHycseK,Bhuvanagiri Bs,Bhuvanagiri Bs,17.51623139876291,78.88670419311049,BHUVANAGIRI Bus Station
GcJT3puP,Gadda Mallaiguda,Gadda Mallaiguda,17.098,78.686,GADDAMALLAIH GUDA twd Rangapur
OTgdnMIz,Rangapur-Manchal,Rangapur-Manchal,17.09070373603157,78.71402889490129,RANGPUR twd Loyapally
dm06utsy,Bugga Tanda X Road,Bugga Tanda X Road,17.07759472691611,78.7425755913023,BUGGA Thanda X Road twd Shivannaguda
YZl4ujwL,Yellamma Thanda-Manchal,Yellamma Thanda-Manchal,17.069543786257512,78.75257492065431,YELLAMMA THANDA twd Loyapally
j6p1ZYqH,Bodakonda Penikarla,Bodakonda Penikarla,17.061307945398667,78.77688648641099,BODA KONDA twd Loyapally
5hCo5QQn,Kurravni Thanda,Kurravni Thanda,17.060282187959626,78.79199268082014,KURRAVNI Thanda twd Loyapally
XmD6R3d7,Sathi Thanda-Manchal,Sathi Thanda-Manchal,17.055961490050684,78.80198657512663,SATHI THANDA twd Loyapally
zMP4NMAh,Amboth Thanda,Amboth Thanda,17.05022506929689,78.81618080296025,AMBOTH THANDA twd Loyapally
fNnJvJNJ,Loyapalle-Manchal,Loyapalle-Manchal,17.040854929210806,78.83094906890241,LOYAPALLE twd Shivannaguda
4jFccJHE,Khudabaksh Palle,Khudabaksh Palle,17.031,78.838,KHUDABAKSH PALLE twd Shivannaguda
3wFfualT,Elgapally X Roads,Elgapally X Roads,17.02489315222017,78.83717193962539,ELGAPELLY X Road twd Shivannaguda
TC3LmBAK,Shivanaguda-Marriguda,Shivanaguda-Marriguda,17.00346688329306,78.88718689316666,SHIVANNAGUDEM twd Chandur
sWSe8EcZ,Elgapally X Roads,Elgapally X Roads,17.024775168723437,78.83709667533942,ELGAPELLY X ROAD twd Ibrahimpatnam
sGBMLQB1,Khudabaksh Palle,Khudabaksh Palle,17.031,78.838,KHUDABAKSH PALLE twd Ibrahimpatnam
4HFgT37f,Loyapalle-Manchal,Loyapalle-Manchal,17.04066003095421,78.83097052626765,LOYAPALLE twd Ibrahimpatnam
vy8KCtkp,Amboth Thanda,Amboth Thanda,17.05026607603522,78.81598770782213,AMBOTH THANDA twd Ibrahimpatnam
XrgG5fYh,Sathi Thanda-Manchal,Sathi Thanda-Manchal,17.055912769444916,78.80221188068391,SATHI THANDA twd Ibrahimpatnam
h7lurzZY,Kurravni Thanda,Kurravni Thanda,17.060061668113658,78.7921535943355,KURRAVNI Thanda
uffb44Y9,Bodakonda Penikarla,Bodakonda Penikarla,17.0612437678117,78.77688912489596,BODA KONDA twd Ibrahimpatnam
Jpmcts0o,Yellamma Thanda-Manchal,Yellamma Thanda-Manchal,17.069338661704045,78.7526285648346,YELLAMMA TAHNDA twd Ibrahimpatnam
DOeT9peb,Bugga Tanda X Road,Bugga Tanda X Road,17.077512720507162,78.7424468723418,BUGGA Thanda X Road twd Ibrahimpatnam
60cLoiWz,Rangapur-Manchal,Rangapur-Manchal,17.090778085189278,78.71398329734804,RANGAPUR twd Ibrahimpatnam
HdKAbWMf,Gadda Mallaiguda,Gadda Mallaiguda,17.098,78.686,GADDAMALLAIH GUDA twd Ibrahimpatnam
oAapfc7N,Sarampet-Marriguda,Sarampet-Marriguda,16.993324516491253,78.89858901500703,SARAMPET twd Mall
V2tgp1fS,Indurthi-Marriguda,Indurthi-Marriguda,17.00510486278616,78.90577857052043,INDURTHI twd Namapur
WBT1Bupd,Kottala-Marriguda,Kottala-Marriguda,17.014915765203853,78.91901683260873,KOTTALA twd Namapur
S3qQDbiR,Namapur-Marriguda,Namapur-Marriguda,17.024496,78.927929,NAMAPUR Village
gmNTvWQ0,Ibp Manchal Road,Ibp Manchal Road,17.19313255288748,78.64666655742923,MANCHAL ROAD  twd IBP Busstop
Zokb8dFc,Arkedia,Arkedia,17.17681342020221,78.66606296406006,ARKEDEYA twd Manchal
rlJCFxP3,Seetharampet-Ibrahimpatnam,Seetharampet-Ibrahimpatnam,17.17119621930759,78.67718338966371,SEETHARAMPET twd Manchal
90wJNQZr,Nomula-Manchal,Nomula-Manchal,17.16725993999672,78.68915140628816,NOMULA twd Manchal
Ss1ggtCA,Lingampalle-Manchal,Lingampalle-Manchal,17.165619798959312,78.70117844492528,LINGAMPALLE X Road twd Manchal
QJIBU4qv,Manchal,Manchal,17.160945317440525,78.72066736764904,MANCHAL twd Arutla
Y3XukUlp,Mro Office Manchal,Mro Office Manchal,17.16,78.727,MRO OFFICE MANCHAL twd Arutla
2AgQ9uJf,Arutla-Manchal,Arutla-Manchal,17.134,78.759,ARUTLA
WkGjYCm0,Mro Office Manchal,Mro Office Manchal,17.15991250766642,78.7270537018776,MRO OFFICE MANCHAL twd Ibrahimpatnam
SnX61p1h,Manchal,Manchal,17.160786424003312,78.7206244530062,MANCHAL twd Ibrahimpatnam
77la21Se,Lingampalle-Manchal,Lingampalle-Manchal,17.165440407653445,78.70147883813151,LINGAMPALLE X Road twd Ibrahimpatnam
61SiIPKX,Nomula-Manchal,Nomula-Manchal,17.167249689160272,78.68907630443574,NOMULA twd Ibrahimpatnam
SUJdlKyM,Seetharampet-Ibrahimpatnam,Seetharampet-Ibrahimpatnam,17.171,78.677,SEETHARAMPET twd Ibrahimpatnam
UsHMiDcz,Arkedia,Arkedia,17.176772408077465,78.66589663156884,ARKEDEYA twd Ibrahimpatnam
LYXErHB8,Gummadavalle-Kandukur,Gummadavalle-Kandukur,17.09422894432925,78.57980843297864,GUMMADAVELLE twd A Mailaram
487YYUdv,Gummadavalle-Kandukur,Gummadavalle-Kandukur,17.094290437194463,78.58010084395777,GUMADAVELY twd Ibrahimpatnam
d4kCC1cy,Esi Hospital Nacharam,Esi Hospital Nacharam,17.430825570972353,78.55339944362642,NACHARAM ESI HOSPITAL twd Habsiguda
yYNZOcB8,Cherlapatelguda,Cherlapatelguda,17.167972363455352,78.63368332386018,CHERLAPATELGUDA VILLAGE twd Ibrahimpatnam
DHKVZvkC,Malkeezguda-Yacharam,Malkeezguda-Yacharam,17.016046082878752,78.65699440271976,MALKIZGUDA twd Medipally
cmX18nAD,Nakkarta Medipally,Nakkarta Medipally,17.00094793051611,78.64761467010707,NAKKARTA Medipally twd TADIPARTHY
r8Rwe2px,Nanaknagar-Yacharam,Nanaknagar-Yacharam,16.992,78.626,NANAKNAGAR twd Tadiparthy
PYqeFtWX,Pilli Pally-Yacharam,Pilli Pally-Yacharam,17.005190296215222,78.6041522026062,PILLIPALLY twd TADIPARTHY
t1FQ1DD1,Thatiparthy-Yacharam,Thatiparthy-Yacharam,17.003,78.597,THATIPARTHY twd Kurmidda
Kva030p2,Pilli Pally-Yacharam,Pilli Pally-Yacharam,17.005,78.604,PILLI PALLY twd Yscharam
DJLPPPHy,Nanaknagar-Yacharam,Nanaknagar-Yacharam,16.992113785105097,78.62625360488893,NANAKNAGAR twd Yacharam
3fA9oRrj,Nakkarta Medipally,Nakkarta Medipally,17.001492891782988,78.64751868812395,NAKKARTA Medipally twd Yacharam
LAceO9z3,Malkeezguda-Yacharam,Malkeezguda-Yacharam,17.016106384827737,78.65702122901078,MALKIZGUDA twd Yacharam
V0E8Dph8,Nandiwanaparthy-Yacharam,Nandiwanaparthy-Yacharam,17.045983757657666,78.6346435546875,NANDIWANAPARTHY twd Kandukur
7qlQgUbt,Ayyavariguda-Yacharam,Ayyavariguda-Yacharam,17.049245689053432,78.61525639226241,AYYAVARIGUDA twd Singaram
7z70m6Gv,Nazdik Singaram-Yacharam,Nazdik Singaram-Yacharam,17.040075334965216,78.60774636268617,SINGARAM twd N Wanaparthy
GuAJS3jR,Meerkhanpet,Meerkhanpet,17.046,78.573,MEERKHANPET twd Kandukur
oWSFtcB0,Peddamma Gudi-Kandukur,Peddamma Gudi-Kandukur,17.050040561253414,78.54878336191179,PEDDAMMAGUDI twd Kandukur
lt1Hgn9S,Begarikancha X Roads,Begarikancha X Roads,17.05069978949433,78.54100763966963,BEGARIKANCHA X Road twd Kandukur
uMqSJ0RD,Sarvaravulapalle X Road-Kandukur,Sarvaravulapalle X Road-Kandukur,17.050920122094936,78.53900134563447,SARVARAVULAPALLY X RAOD twd Kandukur
mR7WvDbr,Ntr Thanda-Kandukur,Ntr Thanda-Kandukur,17.053,78.517,NTR Thanda twd Kandukur
CI8ecHST,Debbadaguda,Debbadaguda,17.04691462856112,78.49540487145983,DEBBADAGUDA Village
aKb89bR7,Kandukur (Klky),Kandukur (Klky),17.063636320944603,78.48701415912609,KANDUKUR twd Charminar
ljpad21X,Kandukur X Roads,Kandukur X Roads,17.073,78.474,KANDUKUR X ROAD twd Kandukur
XojHQjhI,Kandukur (Klky),Kandukur (Klky),17.063923222217642,78.48704696604011,KANDUKUR VILLAGE twd Merkhanpet
KA3qI2hh,Ntr Thanda-Kandukur,Ntr Thanda-Kandukur,17.053112595377748,78.51716279720496,NTR Thanda twd Merkhanpet
KVyeeiLe,Thimmaipally,Thimmaipally,17.06533863892996,78.51792308574096,Annojiguda twd kandukur
eao0JkGK,Begarikancha X Roads,Begarikancha X Roads,17.051,78.541,BEGARIKANCHA X ROAD twd Merkhanpet
uzDo9kWB,Peddamma Gudi-Kandukur,Peddamma Gudi-Kandukur,17.05,78.549,PEDDAMMAGUDI twd Merkhanpet
r4XVddU3,Meerkhanpet,Meerkhanpet,17.046270967888976,78.57309222072327,MEERKHANPET twd Yacharam
xM00bmMy,Nazdik Singaram-Yacharam,Nazdik Singaram-Yacharam,17.03994198299231,78.60768735408784,SINGARAM twd Nandivanaparthy
ulNCdY0b,Ayyavariguda-Yacharam,Ayyavariguda-Yacharam,17.04936624686503,78.61517590850781,AYYAVARIGUDA twd N Vanaparthy
X8Ki3Rzb,Nandiwanaparthy-Yacharam,Nandiwanaparthy-Yacharam,17.046,78.635,NANDIWANAPARTHY twd Yacharam
sLZSJiDE,Nanal Nagar,Nanal Nagar,17.392811059721218,78.42686860946675,NANALNAGAR twd Mandi
EpqKIh3K,Bolligutta Thanda,Bolligutta Thanda,17.040433204814303,78.63024473190309,BOLLIGUTTA Thanda
qSVOAjAq,Mehdipatnam,Mehdipatnam,17.395232536631514,78.4391878739413,MEHDIPATNAM twd Koti
32rhonmc,Tallapalli Guda X Road,Tallapalli Guda X Road,17.202970412529403,78.73411595821382,TALLAPALLIGUDA X ROAD twd Choutupal
WORVM9rx,Patelguda-Ibrahimpatnam,Patelguda-Ibrahimpatnam,17.215365993983962,78.5859185470381,PATELGUDA twd Kongara
ohLVF6WS,Kurmidda-Yacharam,Kurmidda-Yacharam,17.032068858564585,78.57425897580316,KURMIDDA twd Mucherla
jtWIrcjg,Kurmidda-Yacharam,Kurmidda-Yacharam,17.03200224617801,78.57420131423137,KURMIDDA twd Mirkhanpet
IV7vOsyE,Kothapeta,Kothapeta,16.98555401457361,78.36735538785818,KOTHAPETA twd Keshampet
NOb4CSHo,Kothapeta-Keshampeta,Kothapeta-Keshampeta,16.9860650147714,78.36649220902295,KOTHAPETA Village
CHfZ5bIV,Bongloor Village,Bongloor Village,17.230748104637172,78.57889115810396,BONGLOOR VILLAGE twd Adibatla
MYr98CJd,Bongloor Model School,Bongloor Model School,17.23540534392205,78.57179403305054,BONGLOOR Model School
oxNGfT8u,Ashramam-Machirevula,Ashramam-Machirevula,17.37291541783831,78.34970695797983,ASHRAM twd Vyas Nagar
TELGI97z,Manchirevula,Manchirevula,17.377799679270478,78.3543191881206,MANCHIREVULA twd Narsinghi
9NaaZczG,Kollur-Shankarpally,Kollur-Shankarpally,17.44268112798566,78.25294910789809,KOLLUR twd Edunagulapally
8ZtgECne,Nampally Public Garden,Nampally Public Garden,17.396278,78.470819,NAMPALLY PUBLIC GARDEN twd Ameerpet
rFapZFee,Potugadda Thanda,Potugadda Thanda,17.027550092334153,78.54692190885545,POTUGADDA Thanda twd Kurmidda
NeIVfhZp,Utlapally-Kandukur,Utlapally-Kandukur,17.014,78.528,UTLAPALLY twd Mucherla
06KZXNee,Mucherla-Kandukur,Mucherla-Kandukur,17.014254568449076,78.51716279983522,MUCHERLA twd Kadthal
q4l40TiU,Mile Stone,Mile Stone,17.01419301290159,78.51075768470764,SAIREDDYGUDA X ROAD twd Kadthal
EPnoHxmM,Mucherla X Road,Mucherla X Road,17.009884075537204,78.49797628802385,MUCHERLA X ROAD twd Mgbs
UsnrEA5a,Kadthal-Rr,Kadthal-Rr,16.9856893324314,78.50169718209136,KADTHAL twd MGBS
YdHCsSr5,Rajkhanguda-Amangal,Rajkhanguda-Amangal,16.9666763589115,78.47601767830128,RAJKHANGUDA twd Kadthal
JWkL1mNV,Takrajguda,Takrajguda,16.965588765785203,78.4737646083418,TAKRAJGUDA twd Shamshabad
4p3x4PXv,Madharam,Madharam,16.95836150132437,78.44868601893215,MADARAM GATE twd Midjil
CgxNzI0W,Madharam,Madharam,16.968010395921713,78.44978570938112,MADHARAM
QXRzGrTT,Natkhanpalli,Natkhanpalli,16.978,78.439,NYAMATHAPUR twd Shamshabad
RVjfiBwU,Ravichedu,Ravichedu,16.982,78.424,RAVICHEDU twd Shamshabad
WjtcTy3R,Santhapur,Santhapur,16.989,78.381,SANTHAPUR twd Shamshabad
9Z5UAcSc,Takrajguda,Takrajguda,16.96566812486543,78.47366809619369,TAKRAJGUDA twd Kadthal
HtidYNDr,Gollamada,Gollamada,17.014,78.51,SAIREDDYGUDDA X RAOD twd Mucherla
ItJmcckn,Mucherla-Kandukur,Mucherla-Kandukur,17.014218661048837,78.51705550858135,MUCHERLA twd Kurmidda
17V50XXp,Gollamada,Gollamada,17.013910883050016,78.52775216102602,UTLAPALLY twd Kurmidda
9LLVxVFS,Mangalgadda Thanda,Mangalgadda Thanda,17.027242336257178,78.55290591716768,MANGALGADDA Thanda twd Kurmidda
7ULzpej4,Gurramguda Village,Gurramguda Village,17.294,78.566,GURRAMGUDA twd Bn Reddy
kWBQadw4,Dondaguda,Dondaguda,17.20724638283983,78.71976177607722,DONDAGUDA twd Choutupal
CGiGD1ZR,Begumpet-Kandukur,Begumpet-Kandukur,17.108036541897665,78.5534691810608,BEGUMPET twd Lemoor
unZFDH1M,Rachloor-Gate,Rachloor-Gate,17.114740041648428,78.53707013765249,RACHLOOR twd Begampeta
9K4U2vil,Lemoor,Lemoor,17.138345844748386,78.5153020170171,LEMOOR twd Afzalgunj
omv3o75s,Cherikonda Palakurthy,Cherikonda Palakurthy,16.9191785195685,78.6423736757394,SARIKONDA PALAKURTHY
w4GPe1x8,Mudwin-Amangal,Mudwin-Amangal,16.90426363410312,78.60312759876253,MUDVIN twd Akuthotapally
JSCX94jF,Akuthotapalle,Akuthotapalle,16.870965850186902,78.60108375067011,AKUTHOTA PALLY twd Nallorpally
EIwqtWnu,T Gowraram Village,T Gowraram Village,16.89103142,78.60910184,GAURARAM twd Mall
vTWj27WS,Mudwin-Amangal,Mudwin-Amangal,16.907678081155552,78.60488177473835,MUDWIN twd Mall
Bm66gatf,Pallecheluku Thanda,Pallecheluku Thanda,16.976173353239062,78.6422770463283,PALLECHELUKU Tanda twd MGBS
dtGFrCA2,Jbs,Jbs,17.4492570858197,78.4963840618729,JBS twd Hakimpet
mZSyd8DJ,Pallecheluku Thanda,Pallecheluku Thanda,16.976093944367136,78.64238712675878,PALLECHELUKU Tanda twd Singampally
bgBYgZvF,Akuthotapalle,Akuthotapalle,16.870897963602285,78.601223217293,AKUTHOTAPALLY twd Amangal
J1P6yT5i,Pavurala Gutta Twd Choutuppal,Pavurala Gutta Twd Choutuppal,17.250293592919725,78.76213426606984,PAVURALA GUTTA twd Choutuppal
tZwTfy0R,Malkapur-Choutppal,Malkapur-Choutppal,17.27618401660805,78.79801153452097,MALKAPUR twd Choutuppal
r6Oldi3M,Malkpur Darga Twd Choutuppal,Malkpur Darga Twd Choutuppal,17.27576397697926,78.80852579697098,MALKPUR DARGA twd Choutuppal
zAXxwkiL,Mandollagudem Choutuppal,Mandollagudem Choutuppal,17.2791258482614,78.7896521016955,MANDOLLAGUDEM twd Mgbs
cIdVEBO2,Naganpalle-Ibrahimpatnam,Naganpalle-Ibrahimpatnam,17.216770948332186,78.68929624494007,NAGNPALLY twds Ibrahimpatnam
RoS6Hg7y,Patelguda-Ibrahimpatnam,Patelguda-Ibrahimpatnam,17.215545336937062,78.58588099672562,PATELGUDA twd Ibrahimpatnam
8UdcQVgL,Spoorthy Engg Clg,Spoorthy Engg Clg,17.282104183831244,78.55371135087348,SPOORTHY ENGG CLG twd BN Reddy
jEu8ygkt,Durga Nagar,Durga Nagar,17.3179941522541,78.4372558516071,DURGA Nagar twd Aramghar
7ii0suqV,Ravichedu,Ravichedu,16.983166663797473,78.41646193803301,RAVICHEDU twd Kadthal
NScYw2z8,Bhavani Colony,Bhavani Colony,17.327138685536333,78.41980698887969,BHAVANI COLONY TWD SHIVARAMPALLY
xkOHgS7d,Gandicheruvu,Gandicheruvu,17.293032093675144,78.6725002527237,GANDICHERUVU Village
xjCowLBK,Mallareddy Farm,Mallareddy Farm,17.044,78.462,MALLAREDDY FARM twd Maheshwaram
0edJqsBl,Nednur,Nednur,17.034592281523093,78.44918489193532,NEDNUR Village
lwlvat8e,Manyamguda-Kandukur,Manyamguda-Kandukur,17.028719560809467,78.45422744382739,MANYAMGUDA
KsWFMBiQ,Mile Stone,Mile Stone,16.990889253862857,78.4552418884,MADARAM TANDA twd Manyamguda
kvoBhezp,Charminar,Charminar,17.3596188846707,78.4743289276957,CHARMINAR Gate twd Falaknama
PCUSxZud,Gandhamguda,Gandhamguda,17.36932148582973,78.38027357961766,GANDHAMGUDA twd Mehdipatnam
oRed9y3b,Shaikpet Nala,Shaikpet Nala,17.4060095123641,78.4034026041627,SHAIKPET NALA twd Gachibowli
bwFZ9X6G,Cyber Colony,Cyber Colony,17.448196348319883,78.26926231604817,CYBER Colony
fJcafzTD,Kollur Doublebedroom Township,Kollur Doublebedroom Township,17.432,78.2551,KOLLUR DOUBLEBEDROOM TOWNSHIP
IsuWvFLb,K K Basti,K K Basti,17.031986848487705,78.44719473608112,KK BASTHI twd Maheshwaram
EDida7yX,Bell Company,Bell Company,17.43847754753831,78.57936680315562,BELL COMPANY
pAFHHHY0,Habsiguda,Habsiguda,17.419199,78.541818,HABSIGUDA X ROAD
0wVT2KfQ,Kollur Double Bed Room,Kollur Double Bed Room,17.43446248481722,78.25706456346103,KOLLUR Double Bedroom twd Osman Nagar
tkoNn5fz,Osman Nagar,Osman Nagar,17.44213595951203,78.27197669066459,OSMAN NAGAR twd Lingampally
8PZW6YGq,Tellapur,Tellapur,17.46296428268626,78.28737258911134,TELLAPUR X Roads twd Mehdipatnam
BVhrJEvM,Pedda Amberpet Checkpost,Pedda Amberpet Checkpost,17.32026209902649,78.64162803485306,PEDDA Amberpet Checkpost twd Hayathnagar
hACbaiKT,Jana Priya Apartment-Erragadda,Jana Priya Apartment-Erragadda,17.4570231420879,78.428674377501,JANAPRIYA APARTMENTS twd Mothinagar
2mEo8KpE,Panduranga Nagar,Panduranga Nagar,17.4557029562537,78.42537765355938,PR Nagar twd Borabanda
ArWsmYQb,Kabeer Nagar Hyd Bus Stop,Kabeer Nagar Hyd Bus Stop,17.4567145019597,78.4225123375654,KABEER Nagar twd Yusufguda
8fEfdoN9,Mothinagar,Mothinagar,17.454239224478133,78.42269271282068,MOTI Nagar twd Borabanda
Dwmsugb0,Kabeer-Mothinagar,Kabeer-Mothinagar,17.454367193261607,78.42269539998118,MOTI NAGAR twd ERRAGADA
IZj7iRiz,Panduranga Nagar,Panduranga Nagar,17.4558564290942,78.4252595323817,PR Nagar TWD ERRAGADA
DTSVqwwq,Jana Priya Apartment-Erragadda,Jana Priya Apartment-Erragadda,17.45714082857388,78.42864856123924,JANAPRIYA APPARTMENTS twd Moosapet
msIpXtQ1,Katikapally,Katikapally,17.100832894498232,78.50156307939397,KATIKAPALLY X Road twd Gudoor
6iuL2ui7,Malagudur,Malagudur,17.084204594261045,78.50282368993376,MALAGUDUR twd Charminar
0erFpeic,Gudur Village,Gudur Village,17.095395388641837,78.49881918197046,GUDUR VILLAGE twd Charminar
Fd4gyBPr,Gudur Village,Gudur Village,17.095431248485788,78.49879367222054,GUDUR Village twd Lemoor
Zf63Eqks,Malagudur,Malagudur,17.084864759447036,78.50134876643534,MALAGUDUR twd Anojiguda
E0Q8spQL,Katikapally,Katikapally,17.093152158683637,78.51676041772251,KATIKAPALLY twd Rachloor
mDFEttJ5,Gudoor Gate,Gudoor Gate,17.114604413152364,78.50442775420261,GUDURX ROD twd Anojiguda
uBRC6E1v,Abids Gpo,Abids Gpo,17.388783479337054,78.47640392706282,ABIDS twd Nampally
bhpEb5hI,Musheerabad-2 Depot,Musheerabad-2 Depot,17.40818310303907,78.50384436213037,MUSHEERABAD-2 Bus Depot
QFP7D7M1,Ashoknagar Rtc X Rd,Ashoknagar Rtc X Rd,17.409375667074343,78.48949850017856,ASHOK Nagar twd Secunderabad
T2ndhAnx,Canara Bank Gandhi Nagar,Canara Bank Gandhi Nagar,17.411886413364645,78.48864019932292,CANARA Bank twd Secunderabad
CwIAwcWK,Gandhi Nagar-Kavadiguda,Gandhi Nagar-Kavadiguda,17.41583917466526,78.48914846534619,GANDHI Nagar twd Secunderabad
rpJghdtI,P T Colony Bus Stop,P T Colony Bus Stop,17.418603049228775,78.4911614052787,P&T COLONY BUS STOP twd Secunderabad
Eo7vF4IS,Padmashali Colony,Padmashali Colony,17.422142539132054,78.49360093311029,PADMASHALI Colony twd Secunderabad
HphK3ZyB,Padmashali Colony,Padmashali Colony,17.42280023407035,78.49410450408847,PADMASHALI COLONY twd Koti
9fI5Bs5Z,P&T Colony Ashoknagar,P&T Colony Ashoknagar,17.41852000468204,78.49117890015904,P&T COLNY twd Nampally
9NfCcZgY,Gandhi Nagar-Kavadiguda,Gandhi Nagar-Kavadiguda,17.41559591715823,78.48914176167612,GANDHI Nagar twd Koti
lFQnF9fq,Ashoknagar Rtc X Rd,Ashoknagar Rtc X Rd,17.408921432713964,78.48959773778917,ASHOK Nagar twd Koti
GNKmoUi8,Budwel Station Twd Aramghar,Budwel Station Twd Aramghar,17.3027877968147,78.41989520696971,BUDWEL STATION twd Aramghar
xw8rYt7c,Lb Nagar,Lb Nagar,17.349388405109917,78.55304927159713,LB NAGAR PUSHPAK BUS STOP  twd Secunderabad
CIwk8sty,Shiva Narayana Puram,Shiva Narayana Puram,17.3039581250592,78.52976649986614,SHIVANARAYANAPURAM Bus Stand
q9UwsNFs,Srisri Homes,Srisri Homes,17.297052,78.548187,SRI Sri Homes
WRWow6QC,Walanthari,Walanthari,17.3231,78.3819,WALANTHARI twd RajendraNagar
8Z7GErO0,Paradise,Paradise,17.4450481614948,78.4870630502701,PARADISE Water Tank twd Patancheru
GIe8C9hg,Cto,Cto,17.450395400585613,78.48666074225532,CTO twd Medchal
87ngmWcl,Tadbund,Tadbund,17.45646278230759,78.48426282588864,TADBUND twd Patancheru
BzrsSycc,Ashish Garden Bus Stop,Ashish Garden Bus Stop,17.45755916942138,78.47801730816455,ASHISH Garden twd Patancheru
6WVFTmsv,Bowenpally,Bowenpally,17.465190195884468,78.47266227053588,BOWENPALLY Police Station twd Medchal
NdEU2LSO,Bowenpally Checkpost,Bowenpally Checkpost,17.47587701695448,78.47371099988511,BOWENPALLY CHECK POST twd Medchal
KDc0jQfn,Nandamuri Nagar,Nandamuri Nagar,17.48013160563152,78.47297072410585,NANDAMURI Nagar twd Nirmal
